id,order,appid,game,character,protagonist_name,protagonist_role,protagonist_type,source_type,source_url,source_note,validation_status,known_status,internal_suggested_primary_archetype,internal_suggested_secondary_archetype,internal_suggested_archetype_confidence_0_1,internal_archetype_rationale,internal_archetype_source_url,total_ratings_pos_neg,bucket,batch,prompt
steam_398710_unknown-needs-research,271,398710.0,Timberman,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/398710/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/398710/,11183.0,action/adventure protagonist,06_top250_completion,Timberman — Unknown / needs research
steam_360170_unknown-needs-research,272,360170.0,How to Survive 2,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/360170/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/360170/,11001.0,RPG/character progression,06_top250_completion,How to Survive 2 — Unknown / needs research
steam_359050_unknown-needs-research,273,359050.0,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/359050/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/359050/,10008.0,systemic/player-role,06_top250_completion,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad — Unknown / needs research
steam_375950_unknown-needs-research,274,375950.0,Viridi,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/375950/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/375950/,9570.0,systemic/player-role,06_top250_completion,Viridi — Unknown / needs research
steam_449960_unknown-needs-research,275,449960.0,Book of Demons,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/449960/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/449960/,9453.0,RPG/character progression,06_top250_completion,Book of Demons — Unknown / needs research
steam_436520_unknown-needs-research,276,436520.0,Line of Sight,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/436520/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/436520/,9021.0,action/adventure protagonist,06_top250_completion,Line of Sight — Unknown / needs research
steam_490110_unknown-needs-research,277,490110.0,The Precinct,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/490110/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/490110/,8829.0,systemic/player-role,06_top250_completion,The Precinct — Unknown / needs research
steam_468920_unknown-needs-research,278,468920.0,Ultimate Fishing Simulator®,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/468920/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/468920/,8801.0,systemic/player-role,06_top250_completion,Ultimate Fishing Simulator® — Unknown / needs research
steam_397740_unknown-needs-research,279,397740.0,Hylics,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/397740/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/397740/,8719.0,RPG/character progression,06_top250_completion,Hylics — Unknown / needs research
steam_502520_unknown-needs-research,280,502520.0,Ultimate General: Civil War,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/502520/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/502520/,8490.0,systemic/player-role,06_top250_completion,Ultimate General: Civil War — Unknown / needs research
steam_491540_unknown-needs-research,281,491540.0,The Bus,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/491540/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/491540/,8124.0,systemic/player-role,06_top250_completion,The Bus — Unknown / needs research
steam_357070_unknown-needs-research,282,357070.0,UBERMOSH,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/357070/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/357070/,7931.0,action/adventure protagonist,06_top250_completion,UBERMOSH — Unknown / needs research
steam_357190_unknown-needs-research,283,357190.0,ULTIMATE MARVEL VS. CAPCOM 3,Unknown / needs research,,,unclear / needs research,Steam store description,https://store.steampowered.com/app/357190/,Batch 06 top-250 completion. Suggested archetypes are pre-annotations only; blank values mean insufficient character-level evidence or unsuitable multiplayer/systemic row.,not_validated,unknown,,,0.0,Insufficient character-level information in current sources; leave protagonist and archetype blank pending research.,https://store.steampowered.com/app/357190/,7625.0,action/adventure protagonist,06_top250_completion,ULTIMATE MARVEL VS. CAPCOM 3 — Unknown / needs research
